Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.7920640000,µg/m3,2024-01-01 00:00:00 +01:00,2024-01-01 01:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,1.1587290000,µg/m3,2024-01-01 01:00:00 +01:00,2024-01-01 02:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.7806890000,µg/m3,2024-01-01 02:00:00 +01:00,2024-01-01 03:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.7636230000,µg/m3,2024-01-01 03:00:00 +01:00,2024-01-01 04:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.7439150000,µg/m3,2024-01-01 04:00:00 +01:00,2024-01-01 05:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.6314820000,µg/m3,2024-01-01 05:00:00 +01:00,2024-01-01 06:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.5982800000,µg/m3,2024-01-01 06:00:00 +01:00,2024-01-01 07:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.5912690000,µg/m3,2024-01-01 07:00:00 +01:00,2024-01-01 08:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.6015880000,µg/m3,2024-01-01 08:00:00 +01:00,2024-01-01 09:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.7144180000,µg/m3,2024-01-01 09:00:00 +01:00,2024-01-01 10:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.6768520000,µg/m3,2024-01-01 10:00:00 +01:00,2024-01-01 11:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.6067460000,µg/m3,2024-01-01 11:00:00 +01:00,2024-01-01 12:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.5350540000,µg/m3,2024-01-01 12:00:00 +01:00,2024-01-01 13:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.5292330000,µg/m3,2024-01-01 13:00:00 +01:00,2024-01-01 14:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.5523800000,µg/m3,2024-01-01 14:00:00 +01:00,2024-01-01 15:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.6070090000,µg/m3,2024-01-01 15:00:00 +01:00,2024-01-01 16:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.6747360000,µg/m3,2024-01-01 16:00:00 +01:00,2024-01-01 17:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.7541010000,µg/m3,2024-01-01 17:00:00 +01:00,2024-01-01 18:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.8027790000,µg/m3,2024-01-01 18:00:00 +01:00,2024-01-01 19:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.7058190000,µg/m3,2024-01-01 19:00:00 +01:00,2024-01-01 20:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.7411370000,µg/m3,2024-01-01 20:00:00 +01:00,2024-01-01 21:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.6800270000,µg/m3,2024-01-01 21:00:00 +01:00,2024-01-01 22:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.6818790000,µg/m3,2024-01-01 22:00:00 +01:00,2024-01-01 23:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.7276460000,µg/m3,2024-01-01 23:00:00 +01:00,2024-01-02 00:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.6871700000,µg/m3,2024-01-02 00:00:00 +01:00,2024-01-02 01:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.6609790000,µg/m3,2024-01-02 01:00:00 +01:00,2024-01-02 02:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.6994720000,µg/m3,2024-01-02 02:00:00 +01:00,2024-01-02 03:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.7620370000,µg/m3,2024-01-02 03:00:00 +01:00,2024-01-02 04:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.7503960000,µg/m3,2024-01-02 04:00:00 +01:00,2024-01-02 05:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.7148150000,µg/m3,2024-01-02 05:00:00 +01:00,2024-01-02 06:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.7517190000,µg/m3,2024-01-02 06:00:00 +01:00,2024-01-02 07:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.8502650000,µg/m3,2024-01-02 07:00:00 +01:00,2024-01-02 08:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.9556890000,µg/m3,2024-01-02 08:00:00 +01:00,2024-01-02 09:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,1.0365100000,µg/m3,2024-01-02 09:00:00 +01:00,2024-01-02 10:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,1.0269840000,µg/m3,2024-01-02 10:00:00 +01:00,2024-01-02 11:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,1.2051590000,µg/m3,2024-01-02 11:00:00 +01:00,2024-01-02 12:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,1.3092590000,µg/m3,2024-01-02 12:00:00 +01:00,2024-01-02 13:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,1.2998670000,µg/m3,2024-01-02 13:00:00 +01:00,2024-01-02 14:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.9948410000,µg/m3,2024-01-02 14:00:00 +01:00,2024-01-02 15:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.9727510000,µg/m3,2024-01-02 15:00:00 +01:00,2024-01-02 16:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,1.1849210000,µg/m3,2024-01-02 16:00:00 +01:00,2024-01-02 17:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,1.1611110000,µg/m3,2024-01-02 17:00:00 +01:00,2024-01-02 18:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,1.2728820000,µg/m3,2024-01-02 18:00:00 +01:00,2024-01-02 19:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,2.6239430000,µg/m3,2024-01-02 19:00:00 +01:00,2024-01-02 20:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,1.1808190000,µg/m3,2024-01-02 20:00:00 +01:00,2024-01-02 21:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,1.1124330000,µg/m3,2024-01-02 21:00:00 +01:00,2024-01-02 22:00:00 +01:00,3,3
IT,IT.ISPRA.AQD,NET.IT082A,STA.IT1016A,IT1016A,SPO.IT1016A_20_GC-PID_1998-09-01_00:00:00,SPP.IT1016A_20_GC-PID_1998-09-01_00:00:00,SAM.IT1016A_20_GC-PID_1998-09-01_00:00:00,C6H6,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,hour,0.9559520000,µg/m3,2024-01-02 22:00:00 +01:00,2024-01-02 23:00:00 +01:00,3,3
